"Run","Run ID","metric","step","timestamp","value"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","67208","1779598255553","1.508284568786621"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","67592","1779598342140","1.5832953453063965"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","67984","1779598430927","1.6245874166488647"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","68376","1779598519188","1.5328307151794434"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","68768","1779598607671","1.5774520635604858"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","69160","1779598695962","1.5524052381515503"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","69552","1779598784452","1.5463573932647705"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","69936","1779598871117","1.5782989263534546"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","70328","1779598959704","1.4639166593551636"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","70720","1779599048018","1.4081617593765259"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","71112","1779599136603","1.6205108165740967"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","71504","1779599224834","1.5469931364059448"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","71896","1779599313333","1.5934553146362305"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","72280","1779599422262","1.4557948112487793"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","72672","1779599532521","1.4053694009780884"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","73064","1779599621033","1.3450771570205688"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","73456","1779599709229","1.3686227798461914"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","73848","1779599798016","1.482540249824524"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","74240","1779599886526","1.5427786111831665"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","74624","1779599973392","1.4445747137069702"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","75016","1779600061804","1.6047173738479614"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","75408","1779600150324","1.4284019470214844"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","75800","1779600238658","1.2695097923278809"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","76192","1779600327165","1.3841590881347656"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","76584","1779600415642","1.5054539442062378"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","76968","1779600502300","1.4163192510604858"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","77360","1779600590806","1.4185371398925781"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","77752","1779600679386","1.642759084701538"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","78144","1779600767677","1.5333319902420044"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","78536","1779600856167","1.4660584926605225"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","78928","1779600944741","1.3763874769210815"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","79320","1779601033046","1.5367324352264404"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","79704","1779601119842","1.3501904010772705"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","80096","1779601230406","1.3627903461456299"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","80488","1779601318712","1.4626352787017822"
"waitk-student","b76a5c8a73b64b7d9899cd1ce49d9144","loss.total","80880","1779601406941","1.6306952238082886"
