"Run","Run ID","metric","step","timestamp","value"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","15411","1779380037001","3.413215398788452"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","15638","1779380104304","3.412220001220703"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","15864","1779380171186","3.4402620792388916"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","16091","1779380238794","3.4115030765533447"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","16318","1779380306229","3.199697971343994"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","16544","1779380373542","3.3158981800079346"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","16771","1779380440855","3.1911139488220215"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","16997","1779380508053","3.2844021320343018"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","17224","1779380575619","3.17686128616333"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","17451","1779380643037","3.1289191246032715"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","17677","1779380709664","3.281923532485962"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","17904","1779380776921","3.176881790161133"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","18131","1779380843788","3.09275484085083"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","18357","1779380910905","3.143627405166626"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","18584","1779380978301","3.178694248199463"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","18810","1779381045608","2.9410526752471924"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","19037","1779381113333","2.930842399597168"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","19264","1779381182060","3.1400647163391113"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","19490","1779381250264","3.005887746810913"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","19717","1779381318273","3.001216411590576"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","19944","1779381385231","2.8950276374816895"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","20170","1779381452446","2.96347713470459"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","20397","1779381519348","2.9165070056915283"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","20623","1779381586478","2.7968344688415527"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","20850","1779381653455","2.8312864303588867"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","21077","1779381720361","2.993666887283325"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","21303","1779381787016","2.9611001014709473"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","21530","1779381854933","2.7677738666534424"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","21757","1779381922015","2.7264838218688965"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","21983","1779381989096","2.965439558029175"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","22210","1779382056397","2.8429808616638184"
"waitk-student","da30c73b168e4bf296c9597de3623de8","loss.dataset_ce","22436","1779382123689","2.726667642593384"
