"Run","Run ID","metric","step","timestamp","value"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","36624","1779644403095","2.6890177726745605"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","36992","1779644486888","2.707183361053467"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","37352","1779644568419","2.609588861465454"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","37712","1779644650043","2.579296827316284"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","38080","1779644733753","2.671736717224121"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","38440","1779644815304","2.762439727783203"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","38800","1779644897104","2.765101432800293"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","39168","1779644980532","2.667518377304077"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","39528","1779645062405","2.569369316101074"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","39888","1779645144200","2.7550063133239746"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","40256","1779645227598","2.808603048324585"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","40616","1779645309241","2.528442859649658"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","40976","1779645391089","2.533944606781006"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","41344","1779645474538","2.691537618637085"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","41704","1779645556325","2.6065263748168945"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","42064","1779645638049","2.6428704261779785"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","42432","1779645721902","2.509629487991333"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","42792","1779645803713","2.4005813598632812"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","43152","1779645885400","2.5155751705169678"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","43520","1779645974017","2.51751446723938"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","43880","1779646056526","2.5111351013183594"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","44240","1779646138098","2.6043436527252197"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","44600","1779646219728","2.3887617588043213"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","44968","1779646303201","2.5253679752349854"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","45328","1779646384903","2.313032865524292"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","45688","1779646466622","2.595428228378296"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","46056","1779646550141","2.619201183319092"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","46416","1779646632023","2.351846694946289"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","46776","1779646713709","2.4173507690429688"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","47144","1779646797390","2.44960618019104"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","47504","1779646879120","2.4636898040771484"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","47864","1779646960947","2.2794530391693115"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","48232","1779647044686","2.4217026233673096"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","48592","1779647126288","2.4683678150177"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","48952","1779647208196","2.2582640647888184"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","49320","1779647291739","2.4958956241607666"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","49680","1779647373349","2.2844278812408447"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","50040","1779647455270","2.4113080501556396"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","50408","1779647538678","2.2886712551116943"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","50768","1779647620338","2.492825746536255"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","51128","1779647702173","2.306859254837036"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","51496","1779647785639","2.3326516151428223"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","51856","1779647867449","2.2720816135406494"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","52216","1779647949317","2.3948988914489746"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","52584","1779648033078","2.3054420948028564"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","52944","1779648114916","2.3439509868621826"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","53304","1779648196636","2.4998018741607666"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","53672","1779648280277","2.335160493850708"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","54032","1779648362008","2.2650578022003174"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","54392","1779648443659","2.196164846420288"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","54760","1779648527196","2.218226194381714"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","55120","1779648608799","2.315216064453125"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","55480","1779648690469","2.335951566696167"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","55848","1779648773954","2.2770960330963135"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","56208","1779648855588","2.290745496749878"
"waitk-student","e3576becbb304f528584daf0fd3c7e1d","loss.dataset_ce","56568","1779648937344","2.320688486099243"
